ANNEE;NOMENCLATURE;CLE;STATUT;REALISE TOTAL;FONCTION;FONCTION_PARENT;CODE_AXE_ANALYTIQUE_PROFONDEUR_1;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_1;CODE_AXE_ANALYTIQUE_PROFONDEUR_2;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_2;CODE_AXE_ANALYTIQUE_PROFONDEUR_3;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_3;CODE_AXE_ANALYTIQUE_PROFONDEUR_4;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_4;CODE_AXE_ANALYTIQUE_PROFONDEUR_5;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_5
2022.0;M14;DRF/12.0/64111.;CA;88430,93;28.0;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;51468,56;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;23810,35;11.0;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;148339,48;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;95637,7;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;83400,82;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;68753,56;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;21280,06;212.0;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;52882,34;281.0;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;51692,8;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;14915,58;281.0;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;25492,92;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;122811,2;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;38538,67;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;64355,22;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;143243,89;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;80121,63;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;48965,4;314.0;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;50515,7;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;45559,44;315.0;315.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;62558,87;325.0;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;82944,96;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;61087,57;338.0;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;20494,18;338.0;338.0;0112.; JEUNESSE;CYB.; Point Cyb;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;22787,63;338.0;338.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;45293,97;338.0;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;89715,8;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;15763,08;412.0;412.0;0125.; PREVENTION ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;4470,03;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;23925,39;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;24559,81;510.0;510.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;65836,9;511.0;511.0;0106.; CTM;FORET.; Service Forêt;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;463152,62;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;64340,12;518.0;518.0;0106.; CTM;SIGNALISATION.; Service Signalisation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;24538,28;555.0;555.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;42026,42;59.0;59.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;151784,22;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;47331,83;80.0;80.0;0106.; CTM;MECA.; Service mécanique ;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;25083,18;80.0;80.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;43659,14;830.0;830.0;0106.; CTM;TRANSPORT.; Service transport;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;33496,81;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64111.;CA;21464,07;854.0;854.0;1002.; DRH PORT DE PLAISANCE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;1588,46;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;898,74;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;11,45;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;1847,86;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;898,74;20.0;20.0;0111.; FINANCES;MP.; Marchés Publics ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;790,25;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;898,74;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2238,06;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;20,61;23.0;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;905,61;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;1687,38;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;27,48;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;54,96;28.0;28.0;0106.; CTM;COUVERTURE.; Service Couverture;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;3149,24;28.0;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2238,06;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2814,54;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;21,48;281.0;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;21,48;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;6;281.0;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;6;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2801,83;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;3150,6;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;928,51;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;3136,8;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;1797,48;315.0;315.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;933,96;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;472,46;338.0;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;29,77;338.0;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2356,83;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;550,68;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;4,58;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;898,74;511.0;511.0;0106.; CTM;FORET.; Service Forêt;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;10090,76;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;393,74;518.0;518.0;0106.; CTM;SIGNALISATION.; Service Signalisation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2265,54;59.0;59.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;5431,53;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;2238,06;80.0;80.0;0106.; CTM;MECA.; Service mécanique ;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;27,48;80.0;80.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64112.;CA;91,93;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;2460,3;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1181,5;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;4004,99;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1430,4;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1430,4;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1144,32;20.0;20.0;0106.; CTM;Accueil-CTM.; Accueil CTM;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;234,3;20.0;20.0;0106.; CTM;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;348,53;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;3521,58;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;572,16;20.0;20.0;0111.; FINANCES;MP.; Marchés Publics ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;572,16;20.0;20.0;0111.; FINANCES;SERVICE-SUBV.; Service Subvention;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;3146,88;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;766,16;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;429,18;20.0;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;429,18;20.0;20.0;0124.; URBANISME;MARCHE.; Marché;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;2223,27;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1393,38;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1120,89;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;858,24;28.0;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1144,32;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;858,24;28.0;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1047,32;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;858,24;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;2528,46;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;2288,64;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;669,48;281.0;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;738,12;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;188,82;281.0;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;406,26;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1287,36;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;572,16;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1716,48;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1861,98;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1659,68;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1144,32;314.0;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;572,16;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;858,24;325.0;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1859,52;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;972,42;338.0;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;572,16;338.0;338.0;0112.; JEUNESSE;CYB.; Point Cyb;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;1716,48;338.0;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;2860,8;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;286,08;412.0;412.0;0125.; PREVENTION ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;128,52;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;490,44;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;4215,88;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;572,16;555.0;555.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;858,24;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;858,24;80.0;80.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64113.;CA;647,39;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;20.0;20.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;600;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;20.0;20.0;0106.; CTM;Accueil-CTM.; Accueil CTM;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;20.0;20.0;0106.; CTM;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;500;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;400;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;50;20.0;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;50;20.0;20.0;0124.; URBANISME;MARCHE.; Marché;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;78;21.0;21.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;21.0;21.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;22;21.0;21.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;400;22.0;22.0;0106.; CTM;LETTRAGE.; Service Lettrage;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;23.0;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;250;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;28.0;28.0;0106.; CTM;COUVERTURE.; Service Couverture;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;400;28.0;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;400;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;400;28.0;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;11.0;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;350;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;500;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;500;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;212.0;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;234;281.0;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;234;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;66;281.0;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;66;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;150;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;350;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;400;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;314.0;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;315.0;315.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;50;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;338.0;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;338.0;338.0;0112.; JEUNESSE;CYB.; Point Cyb;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;338.0;338.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;338.0;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;50;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;510.0;510.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;511.0;511.0;0106.; CTM;FORET.; Service Forêt;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;1900;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;300;518.0;518.0;0106.; CTM;SIGNALISATION.; Service Signalisation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;555.0;555.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;59.0;59.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;800;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;80.0;80.0;0106.; CTM;MECA.; Service mécanique ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;830.0;830.0;0106.; CTM;TRANSPORT.; Service transport;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;200;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64114.;CA;100;854.0;854.0;1002.; DRH PORT DE PLAISANCE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64118.;CA;27300,23;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
